Fit Coefficient (NO2),Fit Coefficient Error (NO2),Shift (NO2),Shift Error (NO2),Squeeze (NO2),Squeeze Error (NO2),Quadratic Squeeze (NO2),Quadratic Squeeze Error (NO2),Cubic Squeeze (NO2),Cubic Squeeze Error (NO2),Fit Coefficient (H2O),Fit Coefficient Error (H2O),Shift (H2O),Shift Error (H2O),Squeeze (H2O),Squeeze Error (H2O),Quadratic Squeeze (H2O),Quadratic Squeeze Error (H2O),Cubic Squeeze (H2O),Cubic Squeeze Error (H2O),Fit Coefficient (CHOCHO),Fit Coefficient Error (CHOCHO),Shift (CHOCHO),Shift Error (CHOCHO),Squeeze (CHOCHO),Squeeze Error (CHOCHO),Quadratic Squeeze (CHOCHO),Quadratic Squeeze Error (CHOCHO),Cubic Squeeze (CHOCHO),Cubic Squeeze Error (CHOCHO),Fit Coefficient (O3),Fit Coefficient Error (O3),Shift (O3),Shift Error (O3),Squeeze (O3),Squeeze Error (O3),Quadratic Squeeze (O3),Quadratic Squeeze Error (O3),Cubic Squeeze (O3),Cubic Squeeze Error (O3),Chi Square,Delta,RMS,FitSteps,Poly. Coeff. 0,Poly. Coeff. Error 0,Poly. Coeff. 1,Poly. Coeff. Error 1,Poly. Coeff. 2,Poly. Coeff. Error 2,Poly. Coeff. 3,Poly. Coeff. Error 3,Author,Average,AzimuthAngle,Delta,DeltaRel,Deviation,Device,ElevationAngle,ExposureTime,FitHigh,FitLow,IntensityScale,LightPath,LightSource,Marker,MathHigh,MathLow,Max,MaxChannel,Min,MinChannel,MultiChannelCounter,Name,NumScans,ObjectKey,OpticalDensity,OpticalDensityCenter,OpticalDensityLeft,OpticalDensityRight,Pressure,Remark,ScanMax,Site,StartDate,StartDateAndTime,StartTime,StopDate,StopDateAndTime,StopTime,TemperatureAmbient,TimeZoneOffset,File Number,UserParam4,Center Time,NAddupSpectra,Avg. Intensity,HR Latitude,HR Longitude,I0 Center Time,I0 File Number,#ICEDOAS iter.,CellPressure
8.1610714603214,0.162809167500253,0.0191905830368053,0.00426036989141462,1,0,0,0,0,0,-3753890.46855094,2288664.7350101,0.0191905830368053,0.00426036989141462,1,0,0,0,0,0,0.103234817670103,0.239261520276635,0.0191905830368053,0.00426036989141462,1,0,0,0,0,0,-421.384197481747,2855.62599393767,0.0191905830368053,0.00426036989141462,1,0,0,0,0,0,2.59161658169927E-05,0.00159309331589776,0.000251723476443071,3,6.44814536159999,8.5036512650472,-0.0434201650107169,0.0572714005901368,9.74422179220891E-05,0.000128562783202709,-7.28789985845422E-08,9.6191754933554E-08,,1.36542163735825E-16,0,0.00702128963483895,51422135424947.6,0.00125934501375322,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00266938540675632,2047,-0.00435190422808263,0,0,NOxMeas_00059,1000,m_oMeasOptDensity,109788731822622,1024,102,1945,971.7367,,0,,02/23/2016,2016-02-23 00:40:04,00:40:04,02/23/2016,2016-02-23 00:40:15,00:40:15,24.99,01:00:00,59,-1,02/23/2016 00:40:10,1,2463.52364085565,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.7367
25.8836383592518,0.17948772305432,0.01538391798385,0.00146732031876942,1,0,0,0,0,0,-4780403.93966961,2459567.85998248,0.01538391798385,0.00146732031876942,1,0,0,0,0,0,0.313781780056428,0.257962333806062,0.01538391798385,0.00146732031876942,1,0,0,0,0,0,2056.14852958026,3067.53752816611,0.01538391798385,0.00146732031876942,1,0,0,0,0,0,2.93565725676872E-05,0.00175305164861305,0.000267911293182086,3,1.68858358189669,9.05507125168834,-0.0112686193983261,0.0609848974020586,2.50532975927431E-05,0.000136898220975161,-1.8556778741076E-08,1.02427934327868E-07,,-1.18220212052423E-16,0,0.0194170297481591,-164244585685135,0.00382292308277876,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00707436658363725,2047,-0.0123426631645218,0,0,NOxMeas_00060,1000,m_oMeasOptDensity,15607987302.6071,1024,102,1945,971.7417,,0,,02/23/2016,2016-02-23 00:40:15,00:40:15,02/23/2016,2016-02-23 00:40:25,00:40:25,25,01:00:00,60,-1,02/23/2016 00:40:20,1,2405.19561062829,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.7417
26.4353590508074,0.188628800373239,0.0143056341635219,0.001508553627787,1,0,0,0,0,0,-3914567.62300344,2580036.48739054,0.0143056341635219,0.001508553627787,1,0,0,0,0,0,0.264434942123003,0.270748845587246,0.0143056341635219,0.001508553627787,1,0,0,0,0,0,1901.06299919152,3217.74337409994,0.0143056341635219,0.001508553627787,1,0,0,0,0,0,3.22582780634226E-05,0.00205250453812837,0.000280839981999819,3,5.41990328760499,9.48869154187416,-0.0365702412128713,0.0639052148590491,8.22355069639024E-05,0.000143453567367975,-6.16292775132292E-08,1.07332565564611E-07,,-2.48218821615605E-16,0,0.0195498341729459,-78760482568163.3,0.00389136182623035,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00711317325203775,2047,-0.0124366609209081,0,0,NOxMeas_00061,1000,m_oMeasOptDensity,26412045612.5191,1024,102,1945,971.7,,0,,02/23/2016,2016-02-23 00:40:25,00:40:25,02/23/2016,2016-02-23 00:40:35,00:40:35,25,01:00:00,61,-1,02/23/2016 00:40:30,1,2403.28072187157,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.7
26.3252581823378,0.179220203842435,0.0158091922802781,0.00143939396849718,1,0,0,0,0,0,-3644986.61124158,2451701.94077502,0.0158091922802781,0.00143939396849718,1,0,0,0,0,0,0.341419149288577,0.257094577242555,0.0158091922802781,0.00143939396849718,1,0,0,0,0,0,2254.29044349418,3057.53683347121,0.0158091922802781,0.00143939396849718,1,0,0,0,0,0,2.91321416738493E-05,0.0016818453060701,0.000266885237916877,3,-1.39173721684092,9.01202104667912,0.00935405684928708,0.0606949788328315,-2.0963934847387E-05,0.000136247463923483,1.56665583947369E-08,1.01941074660983E-07,,6.93616742300196E-17,0,0.0196293016400473,282999247898081,0.00387988196223161,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00716347779998916,2047,-0.0124658238400581,0,0,NOxMeas_00062,1000,m_oMeasOptDensity,21969249310.4025,1024,102,1945,971.7417,,0,,02/23/2016,2016-02-23 00:40:35,00:40:35,02/23/2016,2016-02-23 00:40:45,00:40:45,25.01,01:00:00,62,-1,02/23/2016 00:40:40,1,2403.07107959554,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.7417
26.2836202953336,0.184279853130334,0.0150260138374999,0.00148295737163236,1,0,0,0,0,0,-4571935.58300992,2521087.17485961,0.0150260138374999,0.00148295737163236,1,0,0,0,0,0,0.222462112264572,0.264463102337196,0.0150260138374999,0.00148295737163236,1,0,0,0,0,0,2749.00910868638,3144.14018485296,0.0150260138374999,0.00148295737163236,1,0,0,0,0,0,3.08030239184394E-05,0.00167519840084081,0.000274432171755062,3,5.00757945139208,9.26530693312243,-0.0338471261872281,0.0624007856616504,7.62435442839102E-05,0.000140076538164384,-5.72364757536071E-08,1.04805930858037E-07,,1.80602095164957E-16,0,0.0198614616832695,109973595074457,0.00387190370221576,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00730606974630432,2047,-0.0125553919369652,0,0,NOxMeas_00063,1000,m_oMeasOptDensity,19151553075.5499,1024,102,1945,971.6934,,0,,02/23/2016,2016-02-23 00:40:46,00:40:46,02/23/2016,2016-02-23 00:40:56,00:40:56,25.01,01:00:00,63,-1,02/23/2016 00:40:51,1,2403.63187312705,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.6934
26.3537680830655,0.187369131095902,0.0161659064876716,0.00150277187907035,1,0,0,0,0,0,-4656001.30334258,2563104.07930391,0.0161659064876716,0.00150277187907035,1,0,0,0,0,0,0.382430558996797,0.268740220963358,0.0161659064876716,0.00150277187907035,1,0,0,0,0,0,1343.05381610077,3196.4475936841,0.0161659064876716,0.00150277187907035,1,0,0,0,0,0,3.18328548647004E-05,0.00163772283411337,0.000278981972431849,3,4.71558063673017,9.42359518174879,-0.0316312366102878,0.0634669057751665,7.07091846968515E-05,0.000142469900861332,-5.26761936034672E-08,1.06596766948074E-07,,-8.46299672995208E-17,0,0.0196290805874262,-231940070565729,0.00389371072277913,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.007152562961944,2047,-0.0124765176254822,0,0,NOxMeas_00064,1000,m_oMeasOptDensity,22081306426.5392,1024,102,1945,971.62,,0,,02/23/2016,2016-02-23 00:40:56,00:40:56,02/23/2016,2016-02-23 00:41:06,00:41:06,25,01:00:00,64,-1,02/23/2016 00:41:01,1,2404.27170596972,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.62
26.3913526027485,0.179879776907324,0.016226735803198,0.00144107220001646,1,0,0,0,0,0,-2853912.19267915,2460489.6557962,0.016226735803198,0.00144107220001646,1,0,0,0,0,0,0.303269084696721,0.257943702481795,0.016226735803198,0.00144107220001646,1,0,0,0,0,0,2466.99086172756,3068.39832471504,0.016226735803198,0.00144107220001646,1,0,0,0,0,0,2.9338590784497E-05,0.00187036923578325,0.000267829228759526,3,-1.5813447179331,9.0327877870431,0.0105357599860464,0.060834862126189,-2.34025358539548E-05,0.000136561526770195,1.73308501548839E-08,1.02176103140407E-07,,8.89923367479497E-17,0,0.0197850693848363,222323293306399,0.00388853487717117,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.0071499504312762,2047,-0.0126351189535601,0,0,NOxMeas_00065,1000,m_oMeasOptDensity,16514037232.5387,1024,102,1945,971.6667,,0,,02/23/2016,2016-02-23 00:41:06,00:41:06,02/23/2016,2016-02-23 00:41:16,00:41:16,24.99,01:00:00,65,-1,02/23/2016 00:41:11,1,2403.28042922084,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.6667
26.2783025596061,0.184701196262687,0.015780691107076,0.00148624284616919,1,0,0,0,0,0,-4882587.35415333,2526878.76825369,0.015780691107076,0.00148624284616919,1,0,0,0,0,0,0.114882961846316,0.264988612611995,0.015780691107076,0.00148624284616919,1,0,0,0,0,0,1546.60642985989,3151.31565150289,0.015780691107076,0.00148624284616919,1,0,0,0,0,0,3.09425072453796E-05,0.00158127161303881,0.000275052816617631,3,5.16674373059641,9.29082800193847,-0.0347888366166081,0.0625727098148599,7.80643006420892E-05,0.000140462565843728,-5.83788202608337E-08,1.05094828193552E-07,,1.30434846508024E-16,0,0.01980434219453,151833215775752,0.00387191328956323,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00733197361684246,2047,-0.0124723685776875,0,0,NOxMeas_00066,1000,m_oMeasOptDensity,15773567281.6008,1024,102,1945,971.63,,0,,02/23/2016,2016-02-23 00:41:16,00:41:16,02/23/2016,2016-02-23 00:41:26,00:41:26,25,01:00:00,66,-1,02/23/2016 00:41:21,1,2403.99919537245,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.63
26.4542726549383,0.177021113183725,0.0155122485773574,0.00141436726478815,1,0,0,0,0,0,-4126323.11312571,2421159.76058986,0.0155122485773574,0.00141436726478815,1,0,0,0,0,0,0.349491392953432,0.25393718240607,0.0155122485773574,0.00141436726478815,1,0,0,0,0,0,1499.26630369187,3019.47678434632,0.0155122485773574,0.00141436726478815,1,0,0,0,0,0,2.84056423554931E-05,0.0017210354258409,0.00026353642681506,3,3.15172384204168,8.9015114538425,-0.0212721921453027,0.0599506907406928,4.78454173027224E-05,0.000134576651594114,-3.58619592820718E-08,1.00690931348727E-07,,-9.59721278654359E-18,0,0.0194510442721736,-2.02673887771314E+15,0.00390526149049902,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00709674347654299,2047,-0.0123543007956306,0,0,NOxMeas_00067,1000,m_oMeasOptDensity,15316065450898,1024,102,1945,971.7167,,0,,02/23/2016,2016-02-23 00:41:27,00:41:27,02/23/2016,2016-02-23 00:41:37,00:41:37,25.01,01:00:00,67,-1,02/23/2016 00:41:32,1,2403.07948983091,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921.7167
26.4618562300763,0.190489637315663,0.0178949159013466,0.00152177967352653,1,0,0,0,0,0,-2741270.18933144,2605351.36652748,0.0178949159013466,0.00152177967352653,1,0,0,0,0,0,0.149011748129719,0.272957178081736,0.0178949159013466,0.00152177967352653,1,0,0,0,0,0,1740.76878891268,3248.95871114752,0.0178949159013466,0.00152177967352653,1,0,0,0,0,0,3.28902094790374E-05,0.00177159987037737,0.000283577432234569,3,3.46437630222034,9.57913617054717,-0.0233304756799851,0.0645145581990442,5.23585892275837E-05,0.000144821888405566,-3.9157872893422E-08,1.08356708569844E-07,,-1.02951918982922E-16,0,0.0198427797560548,-192738318547965,0.00390409267367377,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00728340537839056,2047,-0.0125593743776642,0,0,NOxMeas_00068,1000,m_oMeasOptDensity,15134510931.1694,1024,102,1945,971675,,0,,02/23/2016,2016-02-23 00:41:37,00:41:37,02/23/2016,2016-02-23 00:41:47,00:41:47,25,01:00:00,68,-1,02/23/2016 00:41:42,1,2402.93005996289,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,921675
