Fit Coefficient (NO2),Fit Coefficient Error (NO2),Shift (NO2),Shift Error (NO2),Squeeze (NO2),Squeeze Error (NO2),Quadratic Squeeze (NO2),Quadratic Squeeze Error (NO2),Cubic Squeeze (NO2),Cubic Squeeze Error (NO2),Fit Coefficient (H2O),Fit Coefficient Error (H2O),Shift (H2O),Shift Error (H2O),Squeeze (H2O),Squeeze Error (H2O),Quadratic Squeeze (H2O),Quadratic Squeeze Error (H2O),Cubic Squeeze (H2O),Cubic Squeeze Error (H2O),Fit Coefficient (CHOCHO),Fit Coefficient Error (CHOCHO),Shift (CHOCHO),Shift Error (CHOCHO),Squeeze (CHOCHO),Squeeze Error (CHOCHO),Quadratic Squeeze (CHOCHO),Quadratic Squeeze Error (CHOCHO),Cubic Squeeze (CHOCHO),Cubic Squeeze Error (CHOCHO),Fit Coefficient (O3),Fit Coefficient Error (O3),Shift (O3),Shift Error (O3),Squeeze (O3),Squeeze Error (O3),Quadratic Squeeze (O3),Quadratic Squeeze Error (O3),Cubic Squeeze (O3),Cubic Squeeze Error (O3),Chi Square,Delta,RMS,FitSteps,Poly. Coeff. 0,Poly. Coeff. Error 0,Poly. Coeff. 1,Poly. Coeff. Error 1,Poly. Coeff. 2,Poly. Coeff. Error 2,Poly. Coeff. 3,Poly. Coeff. Error 3,Author,Average,AzimuthAngle,Delta,DeltaRel,Deviation,Device,ElevationAngle,ExposureTime,FitHigh,FitLow,IntensityScale,Latitude,LightPath,LightSource,Longitude,Marker,MathHigh,MathLow,Max,MaxChannel,Min,MinChannel,MultiChannelCounter,Name,NumScans,ObjectKey,OpticalDensity,OpticalDensityCenter,OpticalDensityLeft,OpticalDensityRight,Pressure,Remark,ScanMax,Site,StartDate,StartDateAndTime,StartTime,StopDate,StopDateAndTime,StopTime,TemperatureAmbient,TimeZoneOffset,UserParam1,UserParam2,UserParam3,UserParam4,UserParam5,UserParam6,UserParam7,UserParam8,Variance
16.2566628142127,0.107415206400888,0.176052624735994,0.00283445850218095,1,0,0,0,0,0,3903930.77976969,1503851.60074163,0.176052624735994,0.00283445850218095,1,0,0,0,0,0,-0.316142047761068,0.147523206866162,0.176052624735994,0.00283445850218095,1,0,0,0,0,0,2882.62884809316,1866.32015106246,0.176052624735994,0.00283445850218095,1,0,0,0,0,0,5.56540752112126E-05,0.00272747136983651,0.000368881462696205,4,16.0786947969923,12.2063131492446,-0.108091363475444,0.0822519665314402,0.000242198795142689,0.000184736471862909,-1.80881370527906E-07,1.38294079043511E-07,20140221,-2.33428228103792E-18,0,0.0137134940756268,-5.87482250412716E+15,0.00255621258949856,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9737580009069441,0,1024,1300,650,0.00515375803323612,2047,-0.0085597360423907,0,0,0,1,0,66241216958564,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:43:55,10:43:55,02/22/2016,2016-02-22 10:44:25,10:44:25,25,01:00:00,02/22/2016 10:44:10,10,02/22/2016 10:41:59,129672.20255175702,2399.3008067883447,4,1,,6.53422280271092E-06
17.7000032436948,0.114207158635106,0.176180203168163,0.00276566582805037,1,0,0,0,0,0,4272829.70240693,1595428.677505,0.176180203168163,0.00276566582805037,1,0,0,0,0,0,-0.335662968021886,0.15653370614755,0.176180203168163,0.00276566582805037,1,0,0,0,0,0,2587.18198061541,1979.87702335278,0.176180203168163,0.00276566582805037,1,0,0,0,0,0,6.25240825407659E-05,0.00264909629658855,0.000390986722859693,4,15.6517459291562,12.9492402464195,-0.105264817466411,0.0872581649675773,0.000235961951187424,0.000195980302348274,-1.7629465397546E-07,1.46711225829454E-07,20140221,-1.49756465975264E-18,0,0.0149804748035587,-1.00032240384419E+16,0.00277019122485456,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.971150727696115,0,1024,1300,650,0.00551335844067206,2047,-0.00946711636288661,0,0,1,1,1,47049535554.4034,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:46:16,10:46:16,02/22/2016,2016-02-22 10:46:47,10:46:47,25,01:00:00,02/22/2016 10:46:32,10,02/22/2016 10:41:59,129672.20255175702,2392.8765897729945,4,1,,7.67395942226122E-06
14.5806201843574,0.0996676260001644,0.174892028800665,0.00293409096966767,1,0,0,0,0,0,3828249.81785127,1398915.48322694,0.174892028800665,0.00293409096966767,1,0,0,0,0,0,-0.259207740605312,0.137268296688025,0.174892028800665,0.00293409096966767,1,0,0,0,0,0,2438.65996647698,1736.17221507061,0.174892028800665,0.00293409096966767,1,0,0,0,0,0,4.82607445540655E-05,0.0024440396658787,0.000343506812809487,4,14.342357420054,11.3643287318173,-0.0964778374293468,0.0765782141937514,0.000216309710357156,0.00017199318946181,-1.61646395432423E-07,1.2875433182876E-07,20140221,-1.51888230615481E-18,0,0.0125296257441411,-8.2492407037521E+15,0.00229814552849354,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9756137530139913,0,1024,1300,650,0.00464156202058304,2047,-0.00788806372355805,0,0,2,1,2,53884827538959,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:48:38,10:48:38,02/22/2016,2016-02-22 10:49:08,10:49:08,25,01:00:00,02/22/2016 10:48:53,10,02/22/2016 10:41:59,129672.20255175702,2403.873305831732,4,1,,5.28147287013486E-06
9.31928458200006,0.074230481187959,0.17603156117125,0.00342354199884743,1,0,0,0,0,0,3642236.38805852,1049970.59091174,0.17603156117125,0.00342354199884743,1,0,0,0,0,0,-0.209205467841745,0.102943619014052,0.17603156117125,0.00342354199884743,1,0,0,0,0,0,2828.66443510416,1303.36096429051,0.17603156117125,0.00342354199884743,1,0,0,0,0,0,2.73698686734751E-05,0.00176681333391057,0.000258687058640751,4,6.08800539301982,8.56191310697495,-0.0409820528151783,0.0576942906664811,9.19507075650782E-05,0.000129580433425757,-6.87637132627445E-08,9.70042138160205E-08,20140221,1.39630583934231E-18,0,0.00804014183692602,5.75815241216285E+15,0.00148291449777281,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9833276165852218,0,1024,1300,650,0.00312620844867137,2047,-0.00491393338825465,0,0,3,1,3,84304038264.5812,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:50:59,10:50:59,02/22/2016,2016-02-22 10:51:29,10:51:29,25,01:00:00,02/22/2016 10:51:14,10,02/22/2016 10:41:59,129672.20255175702,2422.8799574563354,4,1,,2.19903540770479E-06
7.61290572865782,0.0638867897065253,0.176640501363264,0.00360561566277312,1,0,0,0,0,0,3716648.02787163,905867.763635704,0.176640501363264,0.00360561566277312,1,0,0,0,0,0,-0.241083726498324,0.0887823970183245,0.176640501363264,0.00360561566277312,1,0,0,0,0,0,2541.13329136179,1124.5537823362,0.176640501363264,0.00360561566277312,1,0,0,0,0,0,2.04171406680028E-05,0.00143835892445637,0.000223427078334388,4,9.28852704268395,7.39559578879579,-0.0624588567425329,0.0498351150662407,0.000139985660261908,0.000111928925185148,-1.04572031393752E-07,8.37903075933196E-08,20140221,-8.5270585608691E-19,0,0.00685154453305571,-8.03506213091773E+15,0.00122112126559442,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9860489526967347,0,1024,1300,650,0.00275443405373897,2047,-0.00409711047931674,0,0,4,1,4,132309680585.65,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:53:20,10:53:20,02/22/2016,2016-02-22 10:53:50,10:53:50,25,01:00:00,02/22/2016 10:53:35,10,02/22/2016 10:41:59,129672.20255175702,2429.5852209014765,4,1,,1.49113714528691E-06
7.86010113090216,0.0660599460999529,0.177631496029235,0.00360968556644218,1,0,0,0,0,0,4066707.30761737,936352.876581942,0.177631496029235,0.00360968556644218,1,0,0,0,0,0,-0.194614395288432,0.0917492894416158,0.177631496029235,0.00360968556644218,1,0,0,0,0,0,2717.07643974043,1162.41125366764,0.177631496029235,0.00360968556644218,1,0,0,0,0,0,2.18074076255532E-05,0.00144125832281154,0.000230908737491967,4,6.53615932335933,7.65324110970369,-0.0440224506333548,0.0515712956499602,9.88251978707541E-05,0.000115828450110636,-7.39440580966265E-08,8.6709567020197E-08,20140221,1.38564701614123E-19,0,0.00720344851836706,5.1986172773116E+16,0.00125584769149211,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9857774360192665,0,1024,1300,650,0.00263811701375235,2047,-0.00456533150461471,0,0,5,1,5,92970140124.3001,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:55:42,10:55:42,02/22/2016,2016-02-22 10:56:12,10:56:12,25,01:00:00,02/22/2016 10:55:57,10,02/22/2016 10:41:59,129672.20255175702,2428.9162146569074,4,1,,1.57715342422605E-06
7.98306311536912,0.0659887620293587,0.175230773445453,0.00355552143850448,1,0,0,0,0,0,2883257.42526556,935181.70077334,0.175230773445453,0.00355552143850448,1,0,0,0,0,0,-0.152067830497772,0.0917110632510718,0.175230773445453,0.00355552143850448,1,0,0,0,0,0,2722.3835540536,1160.9162173335,0.175230773445453,0.00355552143850448,1,0,0,0,0,0,2.17496443883256E-05,0.0016790158540646,0.000230602720367308,4,6.0018998784885,7.63667539184066,-0.040315677573025,0.0514595684510867,9.0260913262843E-05,0.000115577289433639,-6.7354464810085E-08,8.65213805090571E-08,20140221,-9.11329383692885E-19,0,0.00728701711697043,-7.99603002752091E+15,0.00127605709229928,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9857084239363081,0,1024,1300,650,0.00269383994545869,2047,-0.00459317717151174,0,0,6,1,6,96701446950.7867,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 10:58:03,10:58:03,02/22/2016,2016-02-22 10:58:33,10:58:33,25,01:00:00,02/22/2016 10:58:18,10,02/22/2016 10:41:59,129672.20255175702,2428.7461716419425,4,1,,1.62832170280729E-06
7.19230678570122,0.0649136666293414,0.177215214826387,0.0038840707559881,1,0,0,0,0,0,2405287.77685846,920976.061572249,0.177215214826387,0.0038840707559881,1,0,0,0,0,0,-0.145415990039294,0.0902378235402362,0.177215214826387,0.0038840707559881,1,0,0,0,0,0,2571.83313096643,1143.33325652294,0.177215214826387,0.0038840707559881,1,0,0,0,0,0,2.11152062788112E-05,0.00142024712802759,0.000227214482855954,4,9.3690134919199,7.52084861326798,-0.0629906497267019,0.0506791557032278,0.000141156353421964,0.000113824687768155,-1.05430711861821E-07,8.5209526259843E-08,20140221,1.36432936973906E-18,0,0.00627797056620445,4.60150657564836E+15,0.00115924846118603,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9867857469714323,0,1024,1300,650,0.00239282271824323,2047,-0.00388514784796122,0,0,7,1,7,113770853841442,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 11:00:24,11:00:24,02/22/2016,2016-02-22 11:00:54,11:00:54,25,01:00:00,02/22/2016 11:00:39,10,02/22/2016 10:41:59,129672.20255175702,2431.4006525550008,4,1,,1.34385699476218E-06
8.56235928577591,0.0684611463302892,0.174739199605794,0.00343545961996204,1,0,0,0,0,0,3885328.10279289,969418.463105436,0.174739199605794,0.00343545961996204,1,0,0,0,0,0,-0.266196064017553,0.0950881146146769,0.174739199605794,0.00343545961996204,1,0,0,0,0,0,2831.63573461792,1203.38476337437,0.174739199605794,0.00343545961996204,1,0,0,0,0,0,2.33540396725747E-05,0.00162200580512496,0.000238956777463978,4,7.59693492459703,7.91066165871495,-0.051159445561584,0.0533057953425878,0.000114830563054935,0.000119723830546827,-8.59080036270724E-08,8.96254505978757E-08,20140221,3.73058812038023E-20,0,0.00770167757901125,2.06446740580578E+17,0.00136182680493805,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9848988021077535,0,1024,1300,650,0.00294626811813096,2047,-0.00475540946088029,0,0,8,1,8,79751476755.5623,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 11:02:46,11:02:46,02/22/2016,2016-02-22 11:03:16,11:03:16,25,01:00:00,02/22/2016 11:03:01,10,02/22/2016 10:41:59,129672.20255175702,2426.7512958056104,4,1,,1.85457224664778E-06
6.97333779930977,0.0624672797817617,0.173295076131149,0.00385140843317492,1,0,0,0,0,0,3089561.72741832,886544.355868786,0.173295076131149,0.00385140843317492,1,0,0,0,0,0,-0.116526511527439,0.0869949063199292,0.173295076131149,0.00385140843317492,1,0,0,0,0,0,2349.79563153147,1100.55035285012,0.173295076131149,0.00385140843317492,1,0,0,0,0,0,1.95715460407017E-05,0.00144076991527788,0.000218751436128483,4,8.42751553758404,7.241749662977,-0.0566859881562978,0.0487983013487665,0.000127086228794755,0.000109599974440247,-9.49659810024231E-08,8.20466336127348E-08,20140221,-1.70541171217382E-19,0,0.00623948273366853,-3.65863720128632E+16,0.00112313080838714,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9866967461962799,0,1024,1300,650,0.00239565383146948,2047,-0.00384382890219905,0,0,9,1,9,86274792946483,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 11:05:07,11:05:07,02/22/2016,2016-02-22 11:05:37,11:05:37,25,01:00:00,02/22/2016 11:05:22,10,02/22/2016 10:41:59,129672.20255175702,2431.1813582011378,4,1,,1.26142281274836E-06
5.11756494307584,0.0585662428166392,0.174493963041828,0.00491639060277708,1,0,0,0,0,0,2930400.14402628,833393.899597744,0.174493963041828,0.00491639060277708,1,0,0,0,0,0,-0.163574191777825,0.0817298973090155,0.174493963041828,0.00491639060277708,1,0,0,0,0,0,2690.36414172732,1034.64682297123,0.174493963041828,0.00491639060277708,1,0,0,0,0,0,1.73373392682524E-05,0.00122701733211071,0.000205887305490933,4,6.90045528558229,6.81644139254047,-0.0463567790385409,0.0459324242156305,0.000103798935949702,0.000103163385262317,-7.74670359675986E-08,7.72282817400951E-08,20140221,1.52154701195508E-18,0,0.0049100692286157,3.2270243311816E+15,0.000837556612337256,1308002U1,0,10,1161,753,OpticalDensity,0,0,0.9894019544614365,0,1024,1300,650,0.00190058358537269,2047,-0.00300948564324301,0,0,10,1,10,111994420510622,1024,102,1945,1013,,0,,02/22/2016,2016-02-22 11:07:28,11:07:28,02/22/2016,2016-02-22 11:07:58,11:07:58,25,01:00:00,02/22/2016 11:07:43,10,02/22/2016 10:41:59,129672.20255175702,2437.846883277261,3,1,,7.0150107886986E-07
