Fit Coefficient (NO2),Fit Coefficient Error (NO2),Shift (NO2),Shift Error (NO2),Squeeze (NO2),Squeeze Error (NO2),Quadratic Squeeze (NO2),Quadratic Squeeze Error (NO2),Cubic Squeeze (NO2),Cubic Squeeze Error (NO2),Fit Coefficient (H2O),Fit Coefficient Error (H2O),Shift (H2O),Shift Error (H2O),Squeeze (H2O),Squeeze Error (H2O),Quadratic Squeeze (H2O),Quadratic Squeeze Error (H2O),Cubic Squeeze (H2O),Cubic Squeeze Error (H2O),Fit Coefficient (CHOCHO),Fit Coefficient Error (CHOCHO),Shift (CHOCHO),Shift Error (CHOCHO),Squeeze (CHOCHO),Squeeze Error (CHOCHO),Quadratic Squeeze (CHOCHO),Quadratic Squeeze Error (CHOCHO),Cubic Squeeze (CHOCHO),Cubic Squeeze Error (CHOCHO),Fit Coefficient (O3),Fit Coefficient Error (O3),Shift (O3),Shift Error (O3),Squeeze (O3),Squeeze Error (O3),Quadratic Squeeze (O3),Quadratic Squeeze Error (O3),Cubic Squeeze (O3),Cubic Squeeze Error (O3),Chi Square,Delta,RMS,FitSteps,Poly. Coeff. 0,Poly. Coeff. Error 0,Poly. Coeff. 1,Poly. Coeff. Error 1,Poly. Coeff. 2,Poly. Coeff. Error 2,Poly. Coeff. 3,Poly. Coeff. Error 3,Author,Average,AzimuthAngle,Delta,DeltaRel,Deviation,Device,ElevationAngle,ExposureTime,FitHigh,FitLow,IntensityScale,LightPath,LightSource,Marker,MathHigh,MathLow,Max,MaxChannel,Min,MinChannel,MultiChannelCounter,Name,NumScans,ObjectKey,OpticalDensity,OpticalDensityCenter,OpticalDensityLeft,OpticalDensityRight,Pressure,Remark,ScanMax,Site,StartDate,StartDateAndTime,StartTime,StopDate,StopDateAndTime,StopTime,TemperatureAmbient,TimeZoneOffset,File Number,UserParam4,Center Time,NAddupSpectra,Avg. Intensity,HR Latitude,HR Longitude,I0 Center Time,I0 File Number,#ICEDOAS iter.,CellPressure
0.410158797042244,0.100761243307172,0.115405216490394,0.0315976669487356,1,0,0,0,0,0,-4727180.70546589,1431217.85009207,0.115405216490394,0.0315976669487356,1,0,0,0,0,0,-0.0561482079292129,0.144215319895637,0.115405216490394,0.0315976669487356,1,0,0,0,0,0,2210.24552509457,1782.58710535014,0.115405216490394,0.0315976669487356,1,0,0,0,0,0,1.06696335617582E-05,0.00114048254005191,0.000161515079548381,3,-0.35813462718936,5.51639876566674,0.00235971450693504,0.0371553417884563,-5.17551470304915E-06,8.34126883562989E-05,3.77828707430502E-09,6.24148954524149E-08,,-5.10397225466182E-17,0,0.00137149916956969,-26871211306389.9,0.000188734121007633,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000645596702784301,2047,-0.000725902466785389,0,0,Meas_00000,3000,m_oMeasOptDensity,561862618767061,1024,102,1945,992.5717,,0,,02/22/2016,2016-02-22 15:58:25,15:58:25,02/22/2016,2016-02-22 15:58:55,15:58:55,25.03,01:00:00,0,-1,02/22/2016 15:58:40,1,2452.68311288383,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.5717
0.103683751953498,0.0969711488643265,0.148376716748829,0.0362004868337125,1,0,0,0,0,0,-4772875.51546209,1378322.03054337,0.148376716748829,0.0362004868337125,1,0,0,0,0,0,-0.00991036678870526,0.137068792541294,0.148376716748829,0.0362004868337125,1,0,0,0,0,0,2564.16636995828,1715.57962763711,0.148376716748829,0.0362004868337125,1,0,0,0,0,0,9.89528262256594E-06,0.000863857476861524,0.00015554370493213,3,-1.48469583678485,5.32570345309808,0.00997515723394603,0.0358719784505241,-2.23347866641161E-05,8.05339539638694E-05,1.66657123088224E-08,6.02626294858554E-08,,-3.68620218392243E-17,0,0.00104990518672687,-28482029317493.6,0.000170383227766947,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000443936388522248,2047,-0.000605968798204626,0,0,Meas_00001,3000,m_oMeasOptDensity,148796695152087,1024,102,1945,992555,,0,,02/22/2016,2016-02-22 15:58:57,15:58:57,02/22/2016,2016-02-22 15:59:27,15:59:27,25.07,01:00:00,1,-1,02/22/2016 15:59:12,1,2460.58342391358,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942555
0.00881702253383912,0.0949870881905251,0.153288519958122,0.0316559632263479,1,0,0,0,0,0,-5447623.43708315,1350281.38249307,0.153288519958122,0.0316559632263479,1,0,0,0,0,0,-0.0227408015772355,0.133007309084865,0.153288519958122,0.0316559632263479,1,0,0,0,0,0,1973.76359793092,1679.95342442762,0.153288519958122,0.0316559632263479,1,0,0,0,0,0,9.48865040473835E-06,0.00093669491356417,0.000152314261450059,3,2.5463189137689,5.24405937019677,-0.0171392452445034,0.0353228986134966,3.84548637139863E-05,7.93031508448119E-05,-2.87601780231552E-08,5.93430611620065E-08,,-7.19790958990769E-17,0,0.000970023146284804,-13476456381793,0.000167466730574115,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000462147168500904,2047,-0.0005078759777839,0,0,Meas_00002,3000,m_oMeasOptDensity,237398055492714,1024,102,1945,992.47,,0,,02/22/2016,2016-02-22 15:59:28,15:59:28,02/22/2016,2016-02-22 15:59:58,15:59:58,25.15,01:00:00,2,-1,02/22/2016 15:59:43,1,2461.04175559483,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.47
0.00802303162937061,0.0953145590939778,0.176304761987383,0.0322147482515812,1,0,0,0,0,0,-5377047.1956382,1355096.31775139,0.176304761987383,0.0322147482515812,1,0,0,0,0,0,-0.00521595039894354,0.132424824902637,0.176304761987383,0.0322147482515812,1,0,0,0,0,0,1860.93987952086,1685.28431596482,0.176304761987383,0.0322147482515812,1,0,0,0,0,0,9.55275980653898E-06,0.00100869965143597,0.000152827945559737,3,0.993986307790011,5.27031719177555,-0.0067601381303878,0.0355005118103806,1.53237148207933E-05,7.97035972687536E-05,-1.15772626855769E-08,5.96439916233595E-08,,7.41602806232914E-18,0,0.0012097530793741,163126820611592,0.00017524943525746,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.0006449435359277,2047,-0.000564809543446398,0,0,Meas_00003,3000,m_oMeasOptDensity,477048365596711,1024,102,1945,992485,,0,,02/22/2016,2016-02-22 15:59:59,15:59:59,02/22/2016,2016-02-22 16:00:29,16:00:29,25.19,01:00:00,3,-1,02/22/2016 16:00:14,1,2461.85118151603,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942485
-0.0147018826328475,0.101051445013856,0.188875024030401,0.0337235123040878,1,0,0,0,0,0,-5394010.39989591,1436693.09427266,0.188875024030401,0.0337235123040878,1,0,0,0,0,0,0.0971034528740278,0.14004357831329,0.188875024030401,0.0337235123040878,1,0,0,0,0,0,2043.2717276465,1786.55463782791,0.188875024030401,0.0337235123040878,1,0,0,0,0,0,1.07371669912618E-05,0.000898502830510032,0.00016202543579176,3,6.21648132961626,5.58759007154634,-0.0418242722586924,0.0376379069930637,9.37911140825964E-05,8.45029506217265E-05,-7.01043020505153E-08,6.32359117514375E-08,,3.20634154459525E-17,0,0.00112247528601284,35007976237120.8,0.000182741678575832,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000569241200795934,2047,-0.000553234085216903,0,0,Meas_00004,3000,m_oMeasOptDensity,121007785482938,1024,102,1945,992465,,0,,02/22/2016,2016-02-22 16:00:30,16:00:30,02/22/2016,2016-02-22 16:01:00,16:01:00,25.19,01:00:00,4,-1,02/22/2016 16:00:45,1,2461.75909517489,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942465
0.00434778449761546,0.100216633841633,0.201891018235971,0.0331926072273482,1,0,0,0,0,0,-5467692.16369806,1424902.88940073,0.201891018235971,0.0331926072273482,1,0,0,0,0,0,-0.0389315364817067,0.138404461743999,0.201891018235971,0.0331926072273482,1,0,0,0,0,0,2088.73130170951,1771.60487464362,0.201891018235971,0.0331926072273482,1,0,0,0,0,0,1.05607143985953E-05,0.000998812225512388,0.000160688572668269,3,4.2729109149447,5.55354443428905,-0.0288365623759805,0.0374089931443622,6.48653099567943E-05,8.39899439726068E-05,-4.86329737181545E-08,6.28527216836794E-08,,-1.04914985234715E-16,0,0.0012745680438615,-12148579547621.8,0.000182465913854208,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000591506441861012,2047,-0.00068306160200049,0,0,Meas_00005,3000,m_oMeasOptDensity,174049225379039,1024,102,1945,992.4234,,0,,02/22/2016,2016-02-22 16:01:01,16:01:01,02/22/2016,2016-02-22 16:01:31,16:01:31,25.18,01:00:00,5,-1,02/22/2016 16:01:16,1,2461.90938335606,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.4234
-0.00317415206741898,0.098158937938977,0.197240676454739,0.039051382233259,1,0,0,0,0,0,-4547515.63078919,1395669.63846123,0.197240676454739,0.039051382233259,1,0,0,0,0,0,-0.0036489441793201,0.135484211754093,0.197240676454739,0.039051382233259,1,0,0,0,0,0,1977.59999386987,1735.21267037815,0.197240676454739,0.039051382233259,1,0,0,0,0,0,1.01346103609126E-05,0.000882491741415544,0.000157413463329653,3,3.31302303638396,5.44706736311655,-0.0222960897558041,0.0366918408251349,5.00130625685462E-05,8.23799934180082E-05,-3.7392858868755E-08,6.16480754973194E-08,,3.53351925322741E-17,0,0.00101430224096299,28705156765073.8,0.000174079959977236,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000501806615103573,2047,-0.000512495625859422,0,0,Meas_00006,3000,m_oMeasOptDensity,241899882955404,1024,102,1945,992.47,,0,,02/22/2016,2016-02-22 16:01:32,16:01:32,02/22/2016,2016-02-22 16:02:02,16:02:02,25.15,01:00:00,6,-1,02/22/2016 16:01:47,1,2461.99586043147,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.47
0.0194207258524234,0.0984690348695914,0.139986226918975,0.0360818649703413,1,0,0,0,0,0,-4949614.38075274,1399652.26564164,0.139986226918975,0.0360818649703413,1,0,0,0,0,0,-0.0260925822600377,0.138749993276629,0.139986226918975,0.0360818649703413,1,0,0,0,0,0,1972.53452053032,1741.89316263743,0.139986226918975,0.0360818649703413,1,0,0,0,0,0,1.01993592104867E-05,0.00100458431680313,0.000157915510757602,3,4.00008165338273,5.41705191351357,-0.0269868809007921,0.0364875513889254,6.06848014036334E-05,8.19165762751494E-05,-4.54831549151857E-08,6.12977081960499E-08,,1.67951223764513E-17,0,0.00104875126548776,62443800168924.5,0.000181272081733838,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000562641382833573,2047,-0.000486109882654184,0,0,Meas_00007,3000,m_oMeasOptDensity,239451344966281,1024,102,1945,992545,,0,,02/22/2016,2016-02-22 16:02:03,16:02:03,02/22/2016,2016-02-22 16:02:33,16:02:33,25.13,01:00:00,7,-1,02/22/2016 16:02:18,1,2462.57774034065,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942545
0.0342178906781228,0.0898542876381022,0.164114276535413,0.0322645509033948,1,0,0,0,0,0,-5022579.41474963,1277332.88394213,0.164114276535413,0.0322645509033948,1,0,0,0,0,0,-0.0208796939111295,0.125704212030663,0.164114276535413,0.0322645509033948,1,0,0,0,0,0,2292.40005371747,1589.10899308382,0.164114276535413,0.0322645509033948,1,0,0,0,0,0,8.49455748721185E-06,0.0007877625855819,0.000144114846492168,4,-2.24325369541932,4.9582500931326,0.0149904027696457,0.033397817074825,-3.33857927864158E-05,7.49813279013351E-05,2.47812597043152E-08,5.61091367323163E-08,,-1.46139376522368E-17,0,0.00106216887472732,-72681908189525,0.000166686207168998,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.000563075060214691,2047,-0.00049909381451263,0,0,Meas_00008,3000,m_oMeasOptDensity,447278767523015,1024,102,1945,992.5117,,0,,02/22/2016,2016-02-22 16:02:34,16:02:34,02/22/2016,2016-02-22 16:03:04,16:03:04,25.1,01:00:00,8,-1,02/22/2016 16:02:49,1,2462.73733854196,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.5117
0.0766549478923037,0.096822478510221,0.204154295962798,0.0354416876961351,1,0,0,0,0,0,-4868249.19923367,1376653.48684489,0.204154295962798,0.0354416876961351,1,0,0,0,0,0,-0.100882526161122,0.133657147452362,0.204154295962798,0.0354416876961351,1,0,0,0,0,0,1930.16480878357,1711.56943463859,0.204154295962798,0.0354416876961351,1,0,0,0,0,0,9.86846095854015E-06,0.00100300214673402,0.000155332756938419,3,3.45638872550846,5.36616558399642,-0.0233918844941165,0.0361468434588322,5.27655334614484E-05,8.11562932167551E-05,-3.96714215831978E-08,6.07322768927417E-08,,5.06034856017753E-17,0,0.00110018120596567,21741213927901.2,0.00017916666479998,1308002U1,0,10,1161,753,OpticalDensity,0,2460.43487215367,1024,1211,703,0.00050582259476295,2047,-0.000594358611202717,0,0,Meas_00009,3000,m_oMeasOptDensity,123490945961214,1024,102,1945,992.5034,,0,,02/22/2016,2016-02-22 16:03:05,16:03:05,02/22/2016,2016-02-22 16:03:35,16:03:35,25.04,01:00:00,9,-1,02/22/2016 16:03:20,1,2462.73955070703,0.0000000,0.0000000,02/22/2016 15:48:16,4,3,942.5034
