Fit Coefficient (NO2),Fit Coefficient Error (NO2),Shift (NO2),Shift Error (NO2),Squeeze (NO2),Squeeze Error (NO2),Quadratic Squeeze (NO2),Quadratic Squeeze Error (NO2),Cubic Squeeze (NO2),Cubic Squeeze Error (NO2),Fit Coefficient (H2O),Fit Coefficient Error (H2O),Shift (H2O),Shift Error (H2O),Squeeze (H2O),Squeeze Error (H2O),Quadratic Squeeze (H2O),Quadratic Squeeze Error (H2O),Cubic Squeeze (H2O),Cubic Squeeze Error (H2O),Fit Coefficient (CHOCHO),Fit Coefficient Error (CHOCHO),Shift (CHOCHO),Shift Error (CHOCHO),Squeeze (CHOCHO),Squeeze Error (CHOCHO),Quadratic Squeeze (CHOCHO),Quadratic Squeeze Error (CHOCHO),Cubic Squeeze (CHOCHO),Cubic Squeeze Error (CHOCHO),Fit Coefficient (O3),Fit Coefficient Error (O3),Shift (O3),Shift Error (O3),Squeeze (O3),Squeeze Error (O3),Quadratic Squeeze (O3),Quadratic Squeeze Error (O3),Cubic Squeeze (O3),Cubic Squeeze Error (O3),Chi Square,Delta,RMS,FitSteps,Poly. Coeff. 0,Poly. Coeff. Error 0,Poly. Coeff. 1,Poly. Coeff. Error 1,Poly. Coeff. 2,Poly. Coeff. Error 2,Poly. Coeff. 3,Poly. Coeff. Error 3,Author,Average,AzimuthAngle,Delta,DeltaRel,Deviation,Device,ElevationAngle,ExposureTime,FitHigh,FitLow,IntensityScale,LightPath,LightSource,Marker,MathHigh,MathLow,Max,MaxChannel,Min,MinChannel,MultiChannelCounter,Name,NumScans,ObjectKey,OpticalDensity,OpticalDensityCenter,OpticalDensityLeft,OpticalDensityRight,Pressure,Remark,ScanMax,Site,StartDate,StartDateAndTime,StartTime,StopDate,StopDateAndTime,StopTime,TemperatureAmbient,TimeZoneOffset,File Number,UserParam4,Center Time,NAddupSpectra,Avg. Intensity,HR Latitude,HR Longitude,I0 Center Time,I0 File Number,#ICEDOAS iter.,CellPressure
0.0334083555323454,0.112379088882236,0.193857816637977,0.0363175787646865,1,0,0,0,0,0,5579227.18137275,1599225.83088859,0.193857816637977,0.0363175787646865,1,0,0,0,0,0,-0.060768528186001,0.156559953566066,0.193857816637977,0.0363175787646865,1,0,0,0,0,0,-2301.42610581981,1987.2237208531,0.193857816637977,0.0363175787646865,1,0,0,0,0,0,1.2751569614536E-05,0.000970939473037692,0.000176571320089907,3,-3.56115954677427,6.07951280135669,0.0239477083171052,0.0409508767447724,-5.36770503690959E-05,9.19396963144002E-05,4.01019495563203E-08,6.87999907917894E-08,,-1.67951223764513E-17,0,0.00112858932615156,-67197445833081.7,0.000191233424099546,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000583277614546351,2047,-0.000545311711605212,0,0,I0_00000,5000,m_oMeasOptDensity,0,1024,102,1945,972575,,0,,02/22/2016,2016-02-22 15:44:28,15:44:28,02/22/2016,2016-02-22 15:45:18,15:45:18,25.05,01:00:00,0,,02/22/2016 15:44:53,1,2458.93824594208,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922575
-0.0120298072734666,0.100862945701717,0.173846881484783,0.0295752993327417,1,0,0,0,0,0,6181801.91644841,1435543.49351535,0.173846881484783,0.0295752993327417,1,0,0,0,0,0,0.00116562145391152,0.140192850824857,0.173846881484783,0.0295752993327417,1,0,0,0,0,0,-2462.92678688846,1783.44921783503,0.173846881484783,0.0295752993327417,1,0,0,0,0,0,1.02633697885415E-05,0.0009597180354143,0.000158410270070837,3,-1.84936351181397,5.45986078390729,0.0125081015412901,0.0367772140200369,-2.81987550362583E-05,8.25698574293474E-05,2.11902961373212E-08,6.17887931985985E-08,,-4.68954715706107E-17,0,0.00131177528066639,-27972323056635.6,0.000185163856190982,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000661143512808104,2047,-0.00065063176785829,0,0,I0_00001,5000,m_oMeasOptDensity,0,1024,102,1945,972505,,0,,02/22/2016,2016-02-22 15:45:19,15:45:19,02/22/2016,2016-02-22 15:46:09,15:46:09,25.16,01:00:00,1,,02/22/2016 15:45:44,1,2461.49646246437,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922505
-0.0153847619424088,0.106065293644303,0.227157789106207,0.0332677182188288,1,0,0,0,0,0,5730493.88330046,1509938.2547262,0.227157789106207,0.0332677182188288,1,0,0,0,0,0,-0.0838002505355371,0.144910505289796,0.227157789106207,0.0332677182188288,1,0,0,0,0,0,-2663.3462288802,1874.39751714395,0.227157789106207,0.0332677182188288,1,0,0,0,0,0,1.13511549928766E-05,0.0008964501993831,0.000166593621598693,3,-0.937826944246606,5.79806429539216,0.00629996595242923,0.0390577610344622,-1.41098121163129E-05,8.76954928792638E-05,1.05359023941239E-08,6.56285540895141E-08,,-1.00334497313865E-17,0,0.00136147367035189,-135693476002869,0.000190857204051285,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000786623374818274,2047,-0.000574850295533613,0,0,I0_00002,5000,m_oMeasOptDensity,881378485701341,1024,102,1945,972.51,,0,,02/22/2016,2016-02-22 15:46:10,15:46:10,02/22/2016,2016-02-22 15:47:00,15:47:00,25.17,01:00:00,2,,02/22/2016 15:46:35,1,2461.37211200176,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.51
0.0332778222560606,0.106584855384836,0.20173007163297,0.0346866891621007,1,0,0,0,0,0,5520630.03207279,1517071.79501274,0.20173007163297,0.0346866891621007,1,0,0,0,0,0,-0.0742355137455224,0.146645997955268,0.20173007163297,0.0346866891621007,1,0,0,0,0,0,-2345.55909401772,1884.01098325454,0.20173007163297,0.0346866891621007,1,0,0,0,0,0,1.1463130573763E-05,0.000885490411510939,0.000167413302966776,3,-2.61271298694513,5.80034951547816,0.0175571447211261,0.0390720034798651,-3.93282981441089E-05,8.77248695120731E-05,2.93660582633632E-08,6.5648579724195E-08,,2.13756102973016E-17,0,0.00120197345299677,56231070658530.2,0.000188605645406566,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000666686666269456,2047,-0.000535286786727318,0,0,I0_00003,5000,m_oMeasOptDensity,0,1024,102,1945,972.5067,,0,,02/22/2016,2016-02-22 15:47:00,15:47:00,02/22/2016,2016-02-22 15:47:50,15:47:50,25.15,01:00:00,3,,02/22/2016 15:47:25,1,2460.48322637973,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.5067
0.0113287673208839,0.105376185539415,0.205688688528004,0.0345718256219321,1,0,0,0,0,0,5529621.18406717,1499834.57949375,0.205688688528004,0.0345718256219321,1,0,0,0,0,0,-0.0164751890845412,0.145106897341552,0.205688688528004,0.0345718256219321,1,0,0,0,0,0,-2023.02539068246,1862.68239928144,0.205688688528004,0.0345718256219321,1,0,0,0,0,0,1.12085738031279E-05,0.000995009893183814,0.000165544030168768,3,-1.27940797236944,5.72828560751918,0.00866266000762168,0.038586438692889,-1.95529156842858E-05,8.66343788449859E-05,1.47125481206112E-08,6.4832294120329E-08,,4.75498269878751E-17,0,0.00103665819188659,21801513434547.9,0.000186823151365057,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000513837775506176,2047,-0.00052282041638041,0,0,I0_00004,5000,m_oMeasOptDensity,0,1024,102,1945,972525,,0,,02/22/2016,2016-02-22 15:47:51,15:47:51,02/22/2016,2016-02-22 15:48:41,15:48:41,25.1,01:00:00,4,,02/22/2016 15:48:16,1,2460.43487215367,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922525
-0.0041338330245401,0.106088487001474,0.217715568445243,0.0330059257607325,1,0,0,0,0,0,5772782.05405746,1510154.01545879,0.217715568445243,0.0330059257607325,1,0,0,0,0,0,-0.0728469206010719,0.145667946487822,0.217715568445243,0.0330059257607325,1,0,0,0,0,0,-2730.06116023473,1875.15105569112,0.217715568445243,0.0330059257607325,1,0,0,0,0,0,1.13643566959237E-05,0.00098630244460233,0.000166690471207995,3,-1.74505279214616,5.79438446488257,0.0117198760772549,0.0390321593035346,-2.62391099865141E-05,8.76361673617721E-05,1.95833344463658E-08,6.5582765221033E-08,,2.15937287697231E-17,0,0.00135344965430595,62677903790458,0.000190728485579753,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000790019606304981,2047,-0.000563430048000968,0,0,I0_00005,5000,m_oMeasOptDensity,0,1024,102,1945,972.51,,0,,02/22/2016,2016-02-22 15:48:42,15:48:42,02/22/2016,2016-02-22 15:49:32,15:49:32,25.05,01:00:00,5,,02/22/2016 15:49:07,1,2460.89819097697,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.51
-0.0251788888748125,0.104714758946021,0.159771028725523,0.0313618479459664,1,0,0,0,0,0,6037778.85049997,1490208.11518607,0.159771028725523,0.0313618479459664,1,0,0,0,0,0,-0.0216562655371683,0.146331437651732,0.159771028725523,0.0313618479459664,1,0,0,0,0,0,-2641.15782790747,1851.89276529852,0.159771028725523,0.0313618479459664,1,0,0,0,0,0,1.10725823131017E-05,0.00105174456241107,0.000164536708346486,3,1.31622855652714,5.66166468859072,-0.0088517432332493,0.0381359899298522,1.98387669335159E-05,8.56192280670795E-05,-1.48179917670496E-08,6.40697481699201E-08,,3.03184676665809E-17,0,0.00120486842289347,39740412877843.3,0.000179079450498568,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000566661894991327,2047,-0.000638206527902141,0,0,I0_00006,5000,m_oMeasOptDensity,1733735870639.71,1024,102,1945,972545,,0,,02/22/2016,2016-02-22 15:49:32,15:49:32,02/22/2016,2016-02-22 15:50:22,15:50:22,25.02,01:00:00,6,,02/22/2016 15:49:57,1,2460.45920167741,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922545
-0.0380524826925984,0.107140395090111,0.192969393300508,0.0345412649138595,1,0,0,0,0,0,5621352.20375523,1524863.14341563,0.192969393300508,0.0345412649138595,1,0,0,0,0,0,0.0128163826971765,0.147963441865976,0.192969393300508,0.0345412649138595,1,0,0,0,0,0,-2452.37232280626,1894.0308001363,0.192969393300508,0.0345412649138595,1,0,0,0,0,0,1.15927974053118E-05,0.000933741498062035,0.000168357500362687,3,-3.3755598866976,5.81437988143797,0.0227779335068297,0.0391659873259435,-5.12335859504221E-05,8.79346963908356E-05,3.84119672524401E-08,6.58047119120971E-08,,-1.00334497313865E-17,0,0.0012278363282946,-122374294102825,0.000190197958121553,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000696112626990764,2047,-0.000531723701303832,0,0,I0_00007,5000,m_oMeasOptDensity,0,1024,102,1945,972.5,,0,,02/22/2016,2016-02-22 15:50:23,15:50:23,02/22/2016,2016-02-22 15:51:13,15:51:13,25.01,01:00:00,7,,02/22/2016 15:50:48,1,2460.24951732583,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.5
-0.0287549880681579,0.103816786727655,0.171734239753535,0.0323076037618293,1,0,0,0,0,0,5790820.90977219,1477437.73488379,0.171734239753535,0.0323076037618293,1,0,0,0,0,0,-0.0532866314142969,0.144638432465161,0.171734239753535,0.0323076037618293,1,0,0,0,0,0,-2662.77554403478,1835.82775565366,0.171734239753535,0.0323076037618293,1,0,0,0,0,0,1.08846584511249E-05,0.00106382466955641,0.000163134474716082,3,0.192535235316016,5.61990254712499,-0.00128942863588496,0.037854997619957,2.87491929555637E-06,8.49890721556654E-05,-2.13398496092016E-09,6.35987236540916E-08,,5.14759594914611E-17,0,0.00118424520348004,23005791736169.3,0.000184298404977814,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.00059661026981439,2047,-0.000587634933665648,0,0,I0_00008,5000,m_oMeasOptDensity,0,1024,102,1945,972.5167,,0,,02/22/2016,2016-02-22 15:51:14,15:51:14,02/22/2016,2016-02-22 15:52:04,15:52:04,25,01:00:00,8,,02/22/2016 15:51:39,1,2461.04065865229,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.5167
0.000367849902760002,0.106629762186278,0.183490122255395,0.0361798711021115,1,0,0,0,0,0,5328783.80732202,1517454.73614723,0.183490122255395,0.0361798711021115,1,0,0,0,0,0,-0.0329167286854936,0.147714301199068,0.183490122255395,0.0361798711021115,1,0,0,0,0,0,-2358.26010136908,1885.23528560298,0.183490122255395,0.0361798711021115,1,0,0,0,0,0,1.14856377509872E-05,0.00100185000902074,0.000167577575737133,3,0.153752780305271,5.79395686042517,-0.00102923467682659,0.0390280705767991,2.29347882810738E-06,8.76242596528654E-05,-1.701225195838E-09,6.55718018813327E-08,,-1.50501745970797E-17,0,0.00119655293433318,-79504256021412.4,0.000190088404760136,1308002U1,0,10,1161,753,OpticalDensity,0,2464.05536642677,1024,1211,703,0.000631586978459553,2047,-0.000564965955873631,0,0,I0_00009,5000,m_oMeasOptDensity,787829146559997,1024,102,1945,972.58,,0,,02/22/2016,2016-02-22 15:52:04,15:52:04,02/22/2016,2016-02-22 15:52:54,15:52:54,24.99,01:00:00,9,,02/22/2016 15:52:29,1,2460.70891421369,0.0000000,0.0000000,02/22/2016 16:09:03,20,3,922.58
