Fit Coefficient (NO2),Fit Coefficient Error (NO2),Shift (NO2),Shift Error (NO2),Squeeze (NO2),Squeeze Error (NO2),Quadratic Squeeze (NO2),Quadratic Squeeze Error (NO2),Cubic Squeeze (NO2),Cubic Squeeze Error (NO2),Fit Coefficient (H2O),Fit Coefficient Error (H2O),Shift (H2O),Shift Error (H2O),Squeeze (H2O),Squeeze Error (H2O),Quadratic Squeeze (H2O),Quadratic Squeeze Error (H2O),Cubic Squeeze (H2O),Cubic Squeeze Error (H2O),Fit Coefficient (CHOCHO),Fit Coefficient Error (CHOCHO),Shift (CHOCHO),Shift Error (CHOCHO),Squeeze (CHOCHO),Squeeze Error (CHOCHO),Quadratic Squeeze (CHOCHO),Quadratic Squeeze Error (CHOCHO),Cubic Squeeze (CHOCHO),Cubic Squeeze Error (CHOCHO),Fit Coefficient (O3),Fit Coefficient Error (O3),Shift (O3),Shift Error (O3),Squeeze (O3),Squeeze Error (O3),Quadratic Squeeze (O3),Quadratic Squeeze Error (O3),Cubic Squeeze (O3),Cubic Squeeze Error (O3),Chi Square,Delta,RMS,FitSteps,Poly. Coeff. 0,Poly. Coeff. Error 0,Poly. Coeff. 1,Poly. Coeff. Error 1,Poly. Coeff. 2,Poly. Coeff. Error 2,Poly. Coeff. 3,Poly. Coeff. Error 3,Author,Average,AzimuthAngle,Delta,DeltaRel,Deviation,Device,ElevationAngle,ExposureTime,FitHigh,FitLow,IntensityScale,LightPath,LightSource,Marker,MathHigh,MathLow,Max,MaxChannel,Min,MinChannel,MultiChannelCounter,Name,NumScans,ObjectKey,OpticalDensity,OpticalDensityCenter,OpticalDensityLeft,OpticalDensityRight,Pressure,Remark,ScanMax,Site,StartDate,StartDateAndTime,StartTime,StopDate,StopDateAndTime,StopTime,TemperatureAmbient,TimeZoneOffset,File Number,UserParam4,Center Time,NAddupSpectra,Avg. Intensity,HR Latitude,HR Longitude,I0 Center Time,I0 File Number,#ICEDOAS iter.,CellPressure
0.0493837090310221,0.103540122373658,0.231255385890386,0.0751934393239335,1,0,0,0,0,0,-1943430.7659501,1472700.84664805,0.231255385890386,0.0751934393239335,1,0,0,0,0,0,0.100344899988365,0.141870690424276,0.231255385890386,0.0751934393239335,1,0,0,0,0,0,4007.15668982529,1832.23583949969,0.231255385890386,0.0751934393239335,1,0,0,0,0,0,1.15253184690407E-05,0.000923269272609775,0.000167866800566416,3,-2.89936263692546,5.8272481361451,0.019542924590704,0.0392538161425743,-4.39057157118866E-05,8.81344787584921E-05,3.287728637774E-08,6.59561659164999E-08,,4.51505237912392E-17,0,0.00111429552248543,24679570222431.1,0.000179419953453953,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000615146658623167,2047,-0.000499148863862264,0,0,Meas_00000,3000,m_oMeasOptDensity,653956893441535,1024,102,1945,1003.59,,0,,02/19/2016,2016-02-19 14:26:10,14:26:10,02/19/2016,2016-02-19 14:26:40,14:26:40,25,01:00:00,0,-1,02/19/2016 14:26:25,1,2463.12146963726,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.59
-0.0453366077832844,0.0967796674729393,0.162410604594293,0.0563848421399525,1,0,0,0,0,0,-2791899.98411072,1375940.70797558,0.162410604594293,0.0563848421399525,1,0,0,0,0,0,-0.00817859568928525,0.136081065638766,0.162410604594293,0.0563848421399525,1,0,0,0,0,0,3832.12399279928,1713.99086953974,0.162410604594293,0.0563848421399525,1,0,0,0,0,0,1.00668274600004E-05,0.000930361392447237,0.000156886164252124,3,-4.4424499693915,5.39024664442479,0.0298925381263396,0.0363071872952,-6.70425406500271E-05,8.15120710138258E-05,5.01169719901244E-08,6.09953355804293E-08,,8.28850195201492E-18,0,0.00103800423909273,125234239564894,0.000173591273300354,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000570955390403305,2047,-0.000467048848689422,0,0,Meas_00001,3000,m_oMeasOptDensity,0,1024,102,1945,1003.6,,0,,02/19/2016,2016-02-19 14:26:41,14:26:41,02/19/2016,2016-02-19 14:27:11,14:27:11,25.01,01:00:00,1,-1,02/19/2016 14:26:56,1,2462.5999610161,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.6
0.028915493672962,0.0947716082355504,0.139757627186929,0.0678144375866697,1,0,0,0,0,0,-2163010.03444243,1347636.49695892,0.139757627186929,0.0678144375866697,1,0,0,0,0,0,0.0683709706352761,0.131561798421177,0.139757627186929,0.0678144375866697,1,0,0,0,0,0,3646.68310239779,1677.57903530197,0.139757627186929,0.0678144375866697,1,0,0,0,0,0,9.65748439326012E-06,0.00104033419534426,0.00015366336779181,3,-4.13477094368621,5.29662384701295,0.0278354589939498,0.035677779545068,-6.24588237875628E-05,8.01017435827929E-05,4.67129074333935E-08,5.9942052291642E-08,,3.55533110046956E-17,0,0.00104986921196759,29529435720598.1,0.00016807510353174,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000446591546924169,2047,-0.000603277665043422,0,0,Meas_00002,3000,m_oMeasOptDensity,311580858555716,1024,102,1945,1003.63,,0,,02/19/2016,2016-02-19 14:27:12,14:27:12,02/19/2016,2016-02-19 14:27:42,14:27:42,24.99,01:00:00,2,-1,02/19/2016 14:27:27,1,2462.98449352313,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.63
0.00509107346338861,0.103116346427438,0.0585972117383922,0.113445818857558,1,0,0,0,0,0,-1056524.39567499,1465802.07469446,0.0585972117383922,0.113445818857558,1,0,0,0,0,0,0.00827604243723285,0.147072902036191,0.0585972117383922,0.113445818857558,1,0,0,0,0,0,3936.64163484133,1827.19919151675,0.0585972117383922,0.113445818857558,1,0,0,0,0,0,1.14274854188911E-05,0.00109525454647434,0.000167152800245353,3,-2.86211481252128,5.70202764483869,0.0192720036018405,0.0384059427594286,-4.32525520657145E-05,8.62209582772689E-05,3.23549401218878E-08,6.45167653129885E-08,,-4.84223008775609E-17,0,0.00110330889851107,-22785139873895.3,0.000173491475194809,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000645780191573908,2047,-0.00045752870693716,0,0,Meas_00003,3000,m_oMeasOptDensity,0,1024,102,1945,1003.66,,0,,02/19/2016,2016-02-19 14:27:43,14:27:43,02/19/2016,2016-02-19 14:28:13,14:28:13,25.01,01:00:00,3,-1,02/19/2016 14:27:58,1,2463.66936416412,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.66
0.0566772197953254,0.0981413346857942,0.354738181530121,0.0533970755190601,1,0,0,0,0,0,-3062823.25706573,1396444.86761818,0.354738181530121,0.0533970755190601,1,0,0,0,0,0,-0.0178690050874205,0.132965746251708,0.354738181530121,0.0533970755190601,1,0,0,0,0,0,3856.52401098141,1735.81293924343,0.354738181530121,0.0533970755190601,1,0,0,0,0,0,1.03540722491222E-05,0.000967750960171247,0.000159108704641044,3,-2.85670994691098,5.63041661530877,0.0191624989696749,0.0379315192652557,-4.28428317197782E-05,8.51737443484852E-05,3.19259089547481E-08,6.37466047797519E-08,,6.97979111748625E-17,0,0.00132861622748237,19035186083919.2,0.000178475281142676,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000524545798073484,2047,-0.000804070429408887,0,0,Meas_00004,3000,m_oMeasOptDensity,496571499313029,1024,102,1945,1003634,,0,,02/19/2016,2016-02-19 14:28:14,14:28:14,02/19/2016,2016-02-19 14:28:44,14:28:44,25.01,01:00:00,4,-1,02/19/2016 14:28:29,1,2463.82162794753,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953634
0.00886090563421811,0.0961196882264299,0.177021447254002,0.0648781038295615,1,0,0,0,0,0,-2403122.61427619,1367007.2891388,0.177021447254002,0.0648781038295615,1,0,0,0,0,0,-0.0290873832317817,0.132355261864864,0.177021447254002,0.0648781038295615,1,0,0,0,0,0,3620.63777596134,1701.00572679214,0.177021447254002,0.0648781038295615,1,0,0,0,0,0,9.93398487350343E-06,0.000927001387463122,0.000155847573308219,3,0.702453650686264,5.40061073742395,-0.00470541168914776,0.0363792006818195,1.0505061658285E-05,8.16787246480171E-05,-7.81673627733075E-09,6.11237910869636E-08,,3.05365861390023E-18,0,0.00121338561971929,397354705662239,0.000168173615611221,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000709094558179024,2047,-0.000504291061540263,0,0,Meas_00005,3000,m_oMeasOptDensity,1684743144999.8,1024,102,1945,1003.63,,0,,02/19/2016,2016-02-19 14:28:45,14:28:45,02/19/2016,2016-02-19 14:29:15,14:29:15,25.01,01:00:00,5,-1,02/19/2016 14:29:00,1,2463.2245780752,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.63
0.0491099155591992,0.104584832159777,0.215674011964944,0.0634913144990639,1,0,0,0,0,0,-2627581.21480455,1486889.42377477,0.215674011964944,0.0634913144990639,1,0,0,0,0,0,0.0350326885715538,0.14742884112503,0.215674011964944,0.0634913144990639,1,0,0,0,0,0,4143.9432022952,1852.55610943518,0.215674011964944,0.0634913144990639,1,0,0,0,0,0,1.17546454116453E-05,0.00120124604660812,0.000169528644426721,3,-2.33992472632187,5.81290951219369,0.0157378136544763,0.0391538681157351,-3.52802030137053E-05,8.7902481987849E-05,2.6360919987716E-08,6.57768355548749E-08,,-8.72473889685781E-19,0,0.00123538326583539,-1.41595442618954E+15,0.000180726701587421,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000669534371265379,2047,-0.000565848894570009,0,0,Meas_00006,3000,m_oMeasOptDensity,1324909186909.52,1024,102,1945,1003.63,,0,,02/19/2016,2016-02-19 14:29:16,14:29:16,02/19/2016,2016-02-19 14:29:46,14:29:46,25.01,01:00:00,6,-1,02/19/2016 14:29:31,1,2463.23111525679,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.63
0.0583539967354197,0.0957468703423292,0.178991567428171,0.0741133084411907,1,0,0,0,0,0,-2028778.37150388,1361180.75962595,0.178991567428171,0.0741133084411907,1,0,0,0,0,0,-0.0311285923540427,0.133511436827753,0.178991567428171,0.0741133084411907,1,0,0,0,0,0,3359.07147550631,1693.10483980274,0.178991567428171,0.0741133084411907,1,0,0,0,0,0,9.87401235225281E-06,0.00108780580799969,0.00015537643966559,3,-1.24825013149623,5.34611448948393,0.00840025219586796,0.0360106981592039,-1.88416567425415E-05,8.08481818637576E-05,1.4085737695106E-08,6.04998677813409E-08,,4.92947747672466E-17,0,0.00111048432106786,22527424586301.4,0.000169151899159205,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000554174978877997,2047,-0.000556309342189865,0,0,Meas_00007,3000,m_oMeasOptDensity,0,1024,102,1945,1003.63,,0,,02/19/2016,2016-02-19 14:29:47,14:29:47,02/19/2016,2016-02-19 14:30:17,14:30:17,25,01:00:00,7,-1,02/19/2016 14:30:02,1,2463.64615436248,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.63
-0.00182128398102947,0.09753980517166,0.157039514438938,0.0503676158213219,1,0,0,0,0,0,-3283464.71582749,1386803.07787988,0.157039514438938,0.0503676158213219,1,0,0,0,0,0,0.00429668350495546,0.136709869694753,0.157039514438938,0.0503676158213219,1,0,0,0,0,0,3765.6536260855,1727.19734534981,0.157039514438938,0.0503676158213219,1,0,0,0,0,0,1.02272062537661E-05,0.000912217332540489,0.000158130939904084,3,0.784118967868114,5.43215580751788,-0.00528011949562856,0.0365897600196512,1.18515957658489E-05,8.21471112751322E-05,-8.86718033978938E-09,6.14710234289686E-08,,-5.71470397744187E-17,0,0.00110176997768097,-19279563421483.9,0.000176114687979954,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000532555742031815,2047,-0.000569214235649151,0,0,Meas_00008,3000,m_oMeasOptDensity,2454298771071.3,1024,102,1945,1003.58,,0,,02/19/2016,2016-02-19 14:30:18,14:30:18,02/19/2016,2016-02-19 14:30:48,14:30:48,24.99,01:00:00,8,-1,02/19/2016 14:30:33,1,2463.84935215808,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.58
-0.00912460647649225,0.106222485966908,0.102563115801582,0.0836792983722446,1,0,0,0,0,0,-1865570.93337456,1509460.54630466,0.102563115801582,0.0836792983722446,1,0,0,0,0,0,0.090632077729996,0.153824647065662,0.102563115801582,0.0836792983722446,1,0,0,0,0,0,3396.40014655547,1881.06556496275,0.102563115801582,0.0836792983722446,1,0,0,0,0,0,1.21508684382308E-05,0.00104285229508084,0.000172362181738649,3,-1.70310954269804,5.85750342185205,0.011628555240768,0.0394518532889762,-2.64590558787603E-05,8.85660924456716E-05,2.00626464804616E-08,6.62693629645532E-08,,3.94794435082816E-17,0,0.00107531883065837,27237436374522.3,0.000181666251628544,1308002U1,0,10,1161,753,OpticalDensity,0,2475.08222525667,1024,1211,703,0.000556339862126443,2047,-0.000518978968531925,0,0,Meas_00009,3000,m_oMeasOptDensity,0,1024,102,1945,1003.65,,0,,02/19/2016,2016-02-19 14:30:49,14:30:49,02/19/2016,2016-02-19 14:31:19,14:31:19,24.98,01:00:00,9,-1,02/19/2016 14:31:04,1,2464.9784084667,0.0000000,0.0000000,02/19/2016 14:22:31,65,3,953.65
